text,label,template_id
"Dear Amit, Please find attached your offer letter from GoldenGate Careers. To activate your employment, transfer ₹2999 to the following UPI: recruiter2024@gpay. HR Team",1,scam_15
We are looking for a Software Engineer to join our team at Morgan Stanley. Requirements: 2+ years of experience in PostgreSQL. Competitive salary and benefits. Apply at https://careers.morganstanle.com.,0,legit_0
"We're offering a 6-month internship for Computer Science students at HCL Technologies, Delhi NCR. You'll work on real projects with our Frontend Developer team. Stipend provided. Apply: https://careers.hcltechnolog.com",0,legit_7
"CRED is closing applications for the DevOps Engineer internship in 2 days. Don't miss out, apply now at https://careers.cred.com. Selection purely on merit, no payment involved.",0,legit_27
"Dear Ravi, Please find attached your offer letter from TCS. To activate your employment, transfer ₹999 to the following UPI: placement.fee@upi. HR Team",1,scam_15
"LAST CHANCE! Swiggy hiring freshers NOW. ₹10,000/month. No skills required. Apply immediately before all positions are filled. Contact: jobs.wipro@yahoo.in",1,scam_10
"CRED certification exam registration is now open. A nominal exam fee of ₹500 applies, fully refundable upon course completion. Register at https://careers.cred.com before 12 October 2025.",0,legit_22
"Google/Microsoft/Amazon is hiring freshers! Salary ₹2,00,000/month. Send your resume to techvision.hr@gmail.com and pay ₹999 application fee.",1,scam_21
"Salesforce certification exam registration is now open. A nominal exam fee of ₹1000 applies, fully refundable upon course completion. Register at https://careers.salesforce.com before 6 October 2025.",0,legit_22
"Razorpay is hiring a QA Engineer. Location: Kolkata. Experience: 1+ years. Skills required: Data Analysis, AWS. Send your resume to careers@razorpay.com.",0,legit_1
Ernst & Young Recruitment 2025. Post: Data Scientist. Vacancies: 86. Qualification: B.Sc IT. Age limit: 18-35 years. Apply online at https://careers.ernstyoung.com. Last date: 25 November 2025. No application fee for SC/ST candidates.,0,legit_16
"🚀 We're hiring! Tata Consultancy Services needs a Backend Developer in Chennai. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Position: Full Stack Developer
Company: HCL Technologies
Location: Bangalore
Experience: 2-4 years
Skills: Java, Data Analysis, AWS
Apply: https://careers.hcltechnolog.com

Equal opportunity employer.",0,legit_3
"Thank you for your interest in Capgemini. We are currently reviewing applications for the Systems Administrator position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"LAST CHANCE! FastTrack Placements hiring freshers NOW. ₹75,000/month. No skills required. Apply immediately before all positions are filled. Contact: techvision.hr@gmail.com",1,scam_10
We are looking for a Data Scientist to join our team at Adobe. Requirements: 3+ years of experience in Kubernetes. Competitive salary and benefits. Apply at https://careers.adobe.com.,0,legit_0
"Earn ₹50,000/month by referring friends to Flipkart! Pay ₹2999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
"Accenture is closing applications for the QA Engineer internship in 2 days. Don't miss out, apply now at https://careers.accenture.com. Selection purely on merit, no payment involved.",0,legit_27
"Hey, my team at HCL Technologies is hiring a QA Engineer. Great work culture and benefits. If interested, apply through https://careers.hcltechnolog.com and I can refer you internally. Happy to chat!",0,legit_19
"ATTENTION: Microsoft is hiring! Part-time job, earn ₹40,000/day! Simple typing work. Registration fee ₹599. DM now for details.",1,scam_9
"We're offering a 3-month internship for Electrical Engineering students at ThoughtWorks, Bangalore. You'll work on real projects with our Product Manager team. Stipend provided. Apply: https://careers.thoughtworks.com",0,legit_7
"Job Opening at Paytm. No interview required. Just pay ₹599 and start earning ₹80,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
"Hurry! Goldman Sachs campus placement registration closes 22 April 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Dear Student, You have been selected for summer internship at PrimeWork Solutions. Stipend: ₹1,20,000/month. Please pay ₹799 admission fee within 24 hours.",1,scam_5
"Capgemini is closing applications for the Data Analyst internship in 2 days. Don't miss out, apply now at https://careers.capgemini.com. Selection purely on merit, no payment involved.",0,legit_27
"Hi, HR at Google here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
You won a lottery selection for SureShot Placements internship! Pay ₹9999 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Join our early-stage startup Salesforce! We're building cloud infrastructure and need a Cloud Architect. Equity + competitive salary. If you're passionate about Computer Science, send your resume to careers@salesforce.com.",0,legit_18
"We are excited to have you join Swiggy as a remote data associate. Please confirm by sharing your UPI PIN for verification purposes. Regards, HR",1,scam_33
🎉 Congratulations! InstantHire Pvt Ltd internship offer! Pay ₹599 to reserve your spot. High stipend guaranteed. Contact us on WhatsApp: 9876543210,1,scam_6
Thank you for your interest in Infosys. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
You won a lottery selection for QuickHire Solutions internship! Pay ₹599 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Campus Drive Alert: Accenture | Date: 1 May 2025 | Package: 15.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 1 May 2025.",0,legit_9
"Subject: Application for Software Engineer - Tech Mahindra

Dear Hiring Manager,

I am writing to express my interest in the Software Engineer position at Tech Mahindra. With 7 years of experience in TensorFlow, I believe I would be a strong fit.

Best regards",0,legit_20
"Dear Candidate, We are delighted to extend an offer for the Frontend Developer position at DreamJob India. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
"Hi, I am HR from Zomato. We have a vacancy for fresher. No experience needed. Salary ₹25,000/month. Pay ₹2499 training fee. Join immediately.",1,scam_3
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Data Analyst position at JP Morgan. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
Atlassian Recruitment 2025. Post: Cloud Architect. Vacancies: 136. Qualification: MCA. Age limit: 18-28 years. Apply online at https://careers.atlassian.com. Last date: 7 June 2025. No application fee for SC/ST candidates.,0,legit_16
Thank you for your interest in TechVision Solutions. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"Hi, HR at RapidGrowth Inc here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
"Hey, my team at HCL Technologies is hiring a Full Stack Developer. Great work culture and benefits. If interested, apply through https://careers.hcltechnolog.com and I can refer you internally. Happy to chat!",0,legit_19
"PwC is hiring a Machine Learning Engineer. Location: Bangalore. Experience: 5+ years. Skills required: React, MongoDB. Send your resume to careers@pwc.com.",0,legit_1
Freshworks Recruitment 2025. Post: DevOps Engineer. Vacancies: 101. Qualification: M.Tech. Age limit: 18-30 years. Apply online at https://careers.freshworks.com. Last date: 14 June 2025. No application fee for SC/ST candidates.,0,legit_16
"Zoho Corporation certification exam registration is now open. A nominal exam fee of ₹500 applies, fully refundable upon course completion. Register at https://careers.zohocorporat.com before 22 June 2025.",0,legit_22
"About CRED: We are a leading technology company based in Chennai.

Role: Software Engineer
Responsibilities:
- Design and develop Java solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 7+ years in Java
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.cred.com",0,legit_15
"Job Opening at PrimeWork Solutions. No interview required. Just pay ₹2999 and start earning ₹5,000/month from day 1. Work from home. Contact: +91 8888877777",1,scam_8
"Hey, my team at Oracle is hiring a Machine Learning Engineer. Great work culture and benefits. If interested, apply through https://careers.oracle.com and I can refer you internally. Happy to chat!",0,legit_19
"Reminder: your IBM India interview is scheduled for 9 September 2025 at 10:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
Congratulations! You have been selected for PrimeWork Solutions internship. Pay ₹9999 registration fee to confirm your seat. Limited seats available. Contact jobs.wipro@yahoo.in immediately.,1,scam_0
"🌟 EliteJobs Global is hiring! DM us on Instagram @quickhire_india for details. Earn ₹1,20,000/month. Quick hiring process. No resume needed!",1,scam_18
"Google/Microsoft/Amazon is hiring freshers! Salary ₹25,000/month. Send your resume to quickhire@yahoo.com and pay ₹1999 application fee.",1,scam_21
"Internship Opportunity at IBM India. Role: Full Stack Developer Intern. Duration: 2 months. Location: Ahmedabad (Hybrid). Stipend: ₹15,000/month. No registration fee.",0,legit_6
We are pleased to inform you that you have been shortlisted for the Business Analyst position at SAP Labs. The next round is a coding test scheduled on 16 December 2025. No fees required at any stage of recruitment.,0,legit_11
